"","BLC_I","BLC_NAME","NADSKUPINA_ID","NADSKUPINA_NAME","SPU_ID","SPU_NAME","PU_ID","PU_NAME","POL_ID","POL_NAME","PRG_ID","PRG_NAME","POD_ID","POD_NAME","SPP2015","SPP2016","SPP2018"
"81","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",19,"MINISTRSTVO ZA OBRAMBO",1912,"Uprava RS za zašèito in reševanje",7,"OBRAMBA IN ZAŠÈITA",703,"Varstvo pred naravnimi in drugimi nesreèami",70301,"Delovanje sistema za zašèito, reševanje in pomoè",12413473,18057926,16290131
"82","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",19,"MINISTRSTVO ZA OBRAMBO",1912,"Uprava RS za zašèito in reševanje",7,"OBRAMBA IN ZAŠÈITA",703,"Varstvo pred naravnimi in drugimi nesreèami",70302,"Pripravljenost sistema za zašèito, reševanje in pomoè",14408297,15516968,19308427
"83","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",19,"MINISTRSTVO ZA OBRAMBO",1913,"Inšpektorat RS za varstvo pred naravnimi in drugimi nesreèami",7,"OBRAMBA IN ZAŠÈITA",703,"Varstvo pred naravnimi in drugimi nesreèami",70303,"Inšpekcijske in prekrškovne naloge",2173962,2177027,2445954
"84","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",19,"MINISTRSTVO ZA OBRAMBO",1914,"Generalštab Slovenske vojske",7,"OBRAMBA IN ZAŠÈITA",702,"Vojaška obramba",70201,"Upravljanje, izobraževanje in oskrba kadrov slovenske vojske",206225645,211458000,224745000
"85","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",19,"MINISTRSTVO ZA OBRAMBO",1914,"Generalštab Slovenske vojske",7,"OBRAMBA IN ZAŠÈITA",702,"Vojaška obramba",70202,"Operativno delovanje in pripravljenost slovenske vojske",45162264,38902837,61988402
"86","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",19,"MINISTRSTVO ZA OBRAMBO",1914,"Generalštab Slovenske vojske",7,"OBRAMBA IN ZAŠÈITA",702,"Vojaška obramba",70203,"Infrastruktura in opremljenost slovenske vojske",3515256,4215077,6730000
"87","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",19,"MINISTRSTVO ZA OBRAMBO",1914,"Generalštab Slovenske vojske",7,"OBRAMBA IN ZAŠÈITA",702,"Vojaška obramba",70204,"Èlanstvo v mednarodnih organizacijah in sodelovanje z domaèim okoljem",8164454,12667828,13265629
"88","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",19,"MINISTRSTVO ZA OBRAMBO",1915,"Inšpektorat RS za obrambo",7,"OBRAMBA IN ZAŠÈITA",701,"Upravljanje obrambnega sistema in krizno upravljanje",70104,"Nadzor na podroèju obrambe",707727,723916,820253
"89","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",203,"MINISTRSTVO ZA PRAVOSODJE",2030,"Ministrstvo za pravosodje",4,"SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE",401,"E-upravljanje in informacijska infrastruktura",40102,"Razvoj storitev javne uprave",31000,NA,NA
"90","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",203,"MINISTRSTVO ZA PRAVOSODJE",2030,"Ministrstvo za pravosodje",4,"SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE",402,"Ravnanje s stvarnim premoženjem",40201,"Prostorski in drugi pogoji za delo državnih organov",8995984,NA,NA
"91","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",203,"MINISTRSTVO ZA PRAVOSODJE",2030,"Ministrstvo za pravosodje",4,"SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE",402,"Ravnanje s stvarnim premoženjem",40202,"Upravljanje stanovanj, poèitniških enot in garaž",1089190,NA,NA
"92","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",203,"MINISTRSTVO ZA PRAVOSODJE",2030,"Ministrstvo za pravosodje",4,"SPLOŠNE JAVNE STORITVE IN SKUPNE ADMINISTRATIVNE SLUŽBE",402,"Ravnanje s stvarnim premoženjem",40203,"Prostorski in drugi pogoji za delo pravosodnih organov",4613359,NA,NA
"93","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",203,"MINISTRSTVO ZA PRAVOSODJE",2030,"Ministrstvo za pravosodje",8,"NOTRANJE ZADEVE IN VARNOST",802,"Policijska in kriminalistièna dejavnost",80203,"Zunanja meja in izvajanje predpisov o tujcih",272723.4,NA,NA
"94","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",203,"MINISTRSTVO ZA PRAVOSODJE",2030,"Ministrstvo za pravosodje",9,"PRAVOSODJE",901,"Urejanje sistema in podporne dejavnosti na podroèju pravosodja",90101,"Urejanje in razvoj podroèja pravosodja",1785451.29,12935505,14938077
"95","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",203,"MINISTRSTVO ZA PRAVOSODJE",2030,"Ministrstvo za pravosodje",9,"PRAVOSODJE",901,"Urejanje sistema in podporne dejavnosti na podroèju pravosodja",90102,"Administracija na podroèju pravosodja",7569760.01,7883799,9832691.49
"96","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",203,"MINISTRSTVO ZA PRAVOSODJE",2030,"Ministrstvo za pravosodje",9,"PRAVOSODJE",901,"Urejanje sistema in podporne dejavnosti na podroèju pravosodja",90103,"Strokovno izpopolnjevanje v pravosodju",567001,740500,897225
"97","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",203,"MINISTRSTVO ZA PRAVOSODJE",2030,"Ministrstvo za pravosodje",9,"PRAVOSODJE",901,"Urejanje sistema in podporne dejavnosti na podroèju pravosodja",90104,"Mednarodno pravno sodelovanje",285668,728000,610000
"98","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",203,"MINISTRSTVO ZA PRAVOSODJE",2030,"Ministrstvo za pravosodje",9,"PRAVOSODJE",907,"Alternativno reševanje sodnih sporov",90701,"Alternativno reševanje sodnih sporov - podporne dejavnosti",50000,NA,NA
"99","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",203,"MINISTRSTVO ZA PRAVOSODJE",2031,"Uprava RS za izvrševanje kazenskih sankcij",9,"PRAVOSODJE",905,"Izvrševanje kazenskih sankcij",90501,"Izvrševanje kazenskih sankcij - zapori",29479627,32320784,39494964
"100","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",203,"MINISTRSTVO ZA PRAVOSODJE",2031,"Uprava RS za izvrševanje kazenskih sankcij",17,"ZDRAVSTVENO VARSTVO",1704,"Zdravstveno zavarovanje doloèenih kategorij prebivalstva",170401,"Zdravstveno varstvo zaprtih oseb",2581720,2590000,3400000
"101","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",3,"ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE",303,"Mednarodno razvojno sodelovanje in humanitarna pomoè",30302,"Èlanstvo v mednarodnih institucijah",2053147,2e+06,1162000
"102","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",3,"ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE",303,"Mednarodno razvojno sodelovanje in humanitarna pomoè",30303,"Razvojno sodelovanje in mednarodna pomoè",630000,295000,NA
"103","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",503,"Èloveški viri v podporo znanosti",50303,"Spodbujanje razvoja kadra v gospodarstvu",4321000,NA,NA
"104","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",504,"Podpora tehnološkim razvojnim projektom",50401,"Razvojno investicijski projekti",1954333,NA,NA
"105","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",504,"Podpora tehnološkim razvojnim projektom",50404,"Krepitev inovativnosti in tehnološki razvoj",5265731.86,1853935.86,327379.44
"106","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",6,"LOKALNA SAMOUPRAVA",603,"Lokalno razvojna infrastruktura",60301,"Lokalno razvojna infrastruktura",60849949,3.8e+07,51887482.53
"107","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",6,"LOKALNA SAMOUPRAVA",604,"Koordinacija razvoja regij",60401,"Regionalni razvoj",39000167.89,NA,NA
"108","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",10,"TRG DELA IN DELOVNI POGOJI",1004,"APZ - Spodbude za zaposlovanje",100401,"Spodbude za zaposlovanje",10889805,NA,NA
"109","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1401,"Urejanje sistema in podporne dejavnosti na podroèju spodbujanja podjetništva in konkurenènosti",140101,"Urejanje sistema na podroèju podjetništva in konkurenènosti",176738072.5,12211385.85,12397782.24
"110","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1402,"Poslovno okolje za podjetništvo in konkurenènost",140201,"Razvoj podjetništva in spodbujanje tujih investicij",4406069,2100000,2100000
"111","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1402,"Poslovno okolje za podjetništvo in konkurenènost",140202,"Podjetniško in inovativno okolje ter promocija",4698750,2730000,2669930
"112","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1402,"Poslovno okolje za podjetništvo in konkurenènost",140203,"Akreditacija in standardizacija",1551015,1488757,1488757
"113","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1402,"Poslovno okolje za podjetništvo in konkurenènost",140204,"Sooblikovanje in izvajanje skupne trgovinske politike",92474,180000,120000
"114","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1402,"Poslovno okolje za podjetništvo in konkurenènost",140205,"Gospodarska infrastruktura in razvojni centri",7156989.11,5733333.33,4628571.43
"115","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1402,"Poslovno okolje za podjetništvo in konkurenènost",140206,"Zagotavljanje varstva potrošnikov",270003,295240,295880
"116","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1402,"Poslovno okolje za podjetništvo in konkurenènost",140207,"Zagotavljanje uèinkovitega varstva konkurence",1167981,1167981,1167981
"117","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1403,"Spodbude za rast in razvoj podjetij",140301,"Spodbude za novonastala podjetja in njihovo rast",6470057,12876832.99,7008700.67
"118","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1404,"Spodbujanje tujih investicij in odprtosti gospodarstva",140401,"Spodbujanje zaèetnih in novih investicij",10299184,12735000,5818000
"119","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1404,"Spodbujanje tujih investicij in odprtosti gospodarstva",140402,"Informativne, izobraževalne in promocijske aktivnosti",2200000,2540000,3e+06
"120","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1405,"Podpora razvoja turizma",140501,"Zagotavljanje ugodnega okolja za razvoj turizma",1.8e+07,NA,NA
"121","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1405,"Podpora razvoja turizma",140502,"Uèinkovito trženje in promocija Slovenije",6348472,15846875.01,19227536.35
"122","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1406,"Podpora prestrukturiranju finanènih in nefinanènih družb",140604,"Reševanje in prestrukturiranje podjetij v težavah",1520000,8700,8700
"123","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",14,"PODJETNIŠTVO IN KONKURENÈNOST",1406,"Podpora prestrukturiranju finanènih in nefinanènih družb",140605,"Rudniki in sanacija rudarske škode",927500,550000,550000
"124","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1502,"Trajnostna raba voda in upravljanje z vodami",150201,"Upravljanje z vodami",8400000.15,NA,NA
"125","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2130,"Ministrstvo za gospodarski razvoj in tehnologijo",23,"INTERVENCIJSKI PROGRAMI IN OBVEZNOSTI",2303,"Oblikovanje in vzdrževanje blagovnih rezerv",230301,"Preskrba trga in državne blagovne rezerve",6209564,6124220,6158262
"126","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2131,"Urad Republike Slovenije za intelektualno lastnino",14,"PODJETNIŠTVO IN KONKURENÈNOST",1402,"Poslovno okolje za podjetništvo in konkurenènost",140209,"Pravna varnost imetnikov pravic intelektualne lastnine",1985913,1912450.12,1892021.41
"127","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2132,"Urad Republike Slovenije za meroslovje",14,"PODJETNIŠTVO IN KONKURENÈNOST",1402,"Poslovno okolje za podjetništvo in konkurenènost",140210,"Meroslovni sistem",2680682.88,1902959.41,1891776.28
"128","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",213,"MINISTRSTVO ZA GOSPODARSKI RAZVOJ IN TEHNOLOGIJO",2133,"Tržni inšpektorat Republike Slovenije",14,"PODJETNIŠTVO IN KONKURENÈNOST",1402,"Poslovno okolje za podjetništvo in konkurenènost",140208,"Uveljavljanje temeljnih pravil delovanja notranjega trga",5105524,4736793.56,4766213.77
"129","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",3,"ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE",303,"Mednarodno razvojno sodelovanje in humanitarna pomoè",30302,"Èlanstvo v mednarodnih institucijah",1170000,NA,NA
"130","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",5,"ZNANOST IN INFORMACIJSKA DRUŽBA",504,"Podpora tehnološkim razvojnim projektom",50402,"Znanstveno raziskovalno delo v kmetijstvu in gozdarstvu",1226670,NA,NA
"131","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1101,"Urejanje sistema in podporne dejavnosti na podroèju kmetijstva, gozdarstva, ribištva in prehrane",110101,"Administracija na podroèju kmetijstva, gozdarstva, ribištva in prehrane",13656815.7,NA,NA
"132","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1102,"Kmetijstvo - Ukrepi za stabilizacijo trga",110201,"Prilagajanje podnebnim spremembam",4633935,NA,NA
"133","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1102,"Kmetijstvo - Ukrepi za stabilizacijo trga",110202,"Evidence v podporo kmetijstva",713000,NA,NA
"134","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1102,"Kmetijstvo - Ukrepi za stabilizacijo trga",110203,"Strokovne naloge in svetovanje v kmetijstvu",19316684,NA,NA
"135","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1102,"Kmetijstvo - Ukrepi za stabilizacijo trga",110204,"Prestrukturiranje in prenova kmetijske proizvodnje",729000,NA,NA
"136","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1102,"Kmetijstvo - Ukrepi za stabilizacijo trga",110205,"Ureditev kmetijskih trgov",147516604,NA,NA
"137","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1102,"Kmetijstvo - Ukrepi za stabilizacijo trga",110206,"Promocija kmetijstva",2645330,NA,NA
"138","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1103,"Kmetijstvo - Ukrepi razvoja podeželja",110301,"Razvoj podeželja",161737981.9,NA,NA
"139","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1103,"Kmetijstvo - Ukrepi razvoja podeželja",110302,"Zemljiške operacije razvoja podeželja",2916586.6,NA,NA
"140","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1103,"Kmetijstvo - Ukrepi razvoja podeželja",110303,"Podpora interesnemu povezovanju in izobraževanju",412166,NA,NA
"141","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1104,"Gozdarstvo",110401,"Obnova, nega, varstvo gozdov",19206263.99,NA,NA
"142","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1104,"Gozdarstvo",110402,"Vzdrževanje gozdnih cest",1273061,NA,NA
"143","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1105,"Ribištvo",110501,"Razvoj in upravljanje ribištva",4743585.02,NA,NA
"144","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",11,"KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA",1106,"Varna hrana in veterinarstvo",110601,"Izboljšanje kakovosti hrane",20000,NA,NA
"145","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",12,"VIRI ENERGIJE IN ENERGETSKA UÈINKOVITOST",1202,"Oskrba z energijo in energetska uèinkovitost",120203,"Proizvodnja energije in razvoj energetskih omrežij",41700000.33,NA,NA
"146","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",14,"PODJETNIŠTVO IN KONKURENÈNOST",1406,"Podpora prestrukturiranju finanènih in nefinanènih družb",140605,"Rudniki in sanacija rudarske škode",410000,NA,NA
"147","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1501,"Urejanje sistema in podporne dejavnosti na podroèju okoljske politike",150101,"Horizontalni ukrepi varstva okolja",1153297.9,NA,NA
"148","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1501,"Urejanje sistema in podporne dejavnosti na podroèju okoljske politike",150102,"Prilagajanje podnebnim spremembam",20050000,NA,NA
"149","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1501,"Urejanje sistema in podporne dejavnosti na podroèju okoljske politike",150106,"Podporne dejavnosti na podroèju okoljske politike",75511.14,NA,NA
"150","A","Bilanca odhodkov",2,"VLADNI PRORAÈUNSKI UPORABNIKI",233,"MINISTRSTVO ZA KMETIJSTVO IN OKOLJE",2330,"Ministrstvo za kmetijstvo in okolje",15,"VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA",1502,"Trajnostna raba voda in upravljanje z vodami",150201,"Upravljanje z vodami",28436604.69,NA,NA
